Season,AvgTemp
Fall,5.89
Fall,2.28
Fall,2.56
Fall,2.83
Fall,0.61
Fall,-1.72
Fall,-2.11
Fall,0.44
Fall,3.28
Fall,3.39
Fall,4.56
Fall,2.94
Fall,1.89
Fall,1.67
Fall,5.28
Fall,2.89
Fall,-0.94
Fall,-2.39
Fall,0.33
Fall,0.72
Fall,-0.89
Fall,3.44
Fall,-1.22
Fall,-0.61
Fall,-1.33
Fall,-0.78
Fall,2.11
Fall,1.39
Fall,-0.17
Winter,1.06
Winter,1.56
Winter,4.56
Winter,5.78
Winter,6.11
Winter,6.78
Winter,5.72
Winter,2.06
Winter,2.33
Winter,-1.72
Winter,-1.56
Winter,-2.33
Winter,-0.11
Winter,-3.56
Winter,-6.06
Winter,-6.89
Winter,-8.00
Winter,-6.56
Winter,-6.44
Winter,-4.72
Winter,-9.06
Winter,-8.94
Winter,-6.61
Winter,-5.44
Winter,-5.67
Winter,-6.83
Winter,-11.11
Winter,-6.06
Winter,-5.56
Winter,-2.17
Winter,-2.78
Winter,-5.67
Winter,-12.33
Winter,-13.39
Winter,-13.94
Winter,-13.94
Winter,-12.89
Winter,-11.00
Winter,-13.89
Winter,-14.11
Winter,-13.44
Winter,-7.28
Winter,-0.44
Winter,-1.78
Winter,-3.11
Winter,-4.00
Winter,-3.11
Winter,-2.39
Winter,-5.22
Winter,-6.56
Winter,-7.61
Winter,-7.06
Winter,-2.00
Winter,-0.39
Winter,-2.67
Winter,-0.50
Winter,-2.28
Winter,-2.89
Winter,-0.72
Winter,-0.50
Winter,-3.94
Winter,-14.33
Winter,-19.33
Winter,-18.72
Winter,-12.44
Winter,-10.06
Winter,-9.06
Winter,-10.94
Winter,-6.50
Winter,0.44
Winter,0.61
Winter,-0.44
Winter,-2.39
Winter,-1.56
Winter,-1.17
Winter,-1.06
Winter,0.06
Winter,-0.56
Winter,-0.89
Winter,-2.00
Winter,-6.39
Winter,-4.94
Winter,-7.06
Winter,-12.89
Winter,-12.72
Winter,-12.61
Winter,-8.44
Winter,-2.39
Winter,-3.33
Winter,-2.83
Spring,-1.83
Spring,-1.39
Spring,-1.72
Spring,-3.72
Spring,-2.94
Spring,-3.28
Spring,-4.61
Spring,-2.72
Spring,0.00
Spring,-0.11
Spring,0.78
Spring,1.17
Spring,-0.11
Spring,-1.11
Spring,-3.44
Spring,-2.11
Spring,-1.06
Spring,-1.78
Spring,-0.50
Spring,-1.11
Spring,-1.56
Spring,-4.83
Spring,-5.17
Spring,-3.00
Spring,0.11
Spring,-3.00
Spring,-3.22
Spring,0.83
Spring,3.44
Spring,4.44
Spring,2.22
Spring,2.56
Spring,0.67
Spring,0.11
Spring,0.11
Spring,0.44
Spring,4.56
Spring,1.67
Spring,-0.06
Spring,-0.06
Spring,2.22
Spring,5.94
Spring,6.78
Spring,8.83
Spring,9.89
Spring,0.94
Spring,2.67
Spring,2.39
Spring,-0.56
Spring,1.44
Spring,-0.39
Spring,0.44
Spring,4.11
Spring,6.72
Spring,8.78
Spring,13.94
Spring,15.39
Spring,16.61
Spring,17.83
Spring,10.06
Spring,8.61
Spring,10.22
Spring,14.22
Spring,16.44
Spring,17.00
Spring,14.83
Spring,11.72
Spring,13.61
Spring,16.39
Spring,15.89
Spring,16.94
Spring,14.56
Spring,11.72
Spring,7.56
Spring,8.11
Spring,7.78
Spring,7.94
Spring,11.11
Spring,13.17
Spring,13.28
Spring,12.00
Spring,13.06
Spring,12.78
Spring,10.61
Spring,12.06
Spring,13.94
Spring,17.83
Spring,19.72
Spring,17.94
Spring,17.72
Spring,18.44
Summer,20.61
Summer,19.28
Summer,18.61
Summer,13.56
Summer,12.06
Summer,10.39
Summer,12.22
Summer,15.61
Summer,16.89
Summer,20.83
Summer,22.11
Summer,21.83
Summer,21.22
Summer,16.67
Summer,17.06
Summer,18.67
Summer,13.67
Summer,12.39
Summer,13.28
Summer,13.11
Summer,14.00
Summer,18.44
Summer,20.72
Summer,15.44
Summer,13.06
Summer,15.94
Summer,20.72
Summer,22.67
Summer,18.89
Summer,16.06
Summer,17.72
Summer,17.44
Summer,16.11
Summer,11.00
Summer,9.83
Summer,10.44
Summer,14.11
Summer,16.44
Summer,18.22
Summer,15.78
Summer,19.44
Summer,21.56
Summer,23.11
Summer,23.72
Summer,20.39
Summer,22.17
Summer,23.00
Summer,22.44
Summer,23.22
Summer,20.56
Summer,18.89
Summer,15.67
Summer,17.33
Summer,20.11
Summer,20.11
Summer,21.11
Summer,18.78
Summer,18.22
Summer,19.78
Summer,20.50
Summer,21.11
Summer,20.44
Summer,17.61
Summer,17.33
Summer,15.39
Summer,16.39
Summer,16.06
Summer,13.94
Summer,13.50
Summer,12.39
Summer,15.06
Summer,18.00
Summer,18.56
Summer,18.11
Summer,14.00
Summer,12.50
Summer,15.56
Summer,19.78
Summer,18.56
Summer,15.11
Summer,12.56
Summer,10.72
Summer,14.00
Summer,13.44
Summer,12.56
Summer,13.83
Summer,14.33
Summer,16.00
Summer,15.72
Summer,15.56
Summer,16.78
Summer,15.06
Fall,15.67
Fall,18.11
Fall,19.06
Fall,17.06
Fall,18.50
Fall,15.56
Fall,14.56
Fall,14.89
Fall,16.28
Fall,16.94
Fall,16.56
Fall,14.83
Fall,14.94
Fall,16.22
Fall,15.61
Fall,15.00
Fall,13.78
Fall,9.17
Fall,8.72
Fall,11.78
Fall,14.17
Fall,13.22
Fall,13.28
Fall,12.22
Fall,8.61
Fall,8.61
Fall,11.33
Fall,12.28
Fall,10.89
Fall,5.22
Fall,5.94
Fall,6.00
Fall,3.94
Fall,8.06
Fall,9.17
Fall,5.22
Fall,5.67
Fall,12.89
Fall,6.56
Fall,2.72
Fall,2.78
Fall,6.78
Fall,8.89
Fall,13.50
Fall,9.00
Fall,7.78
Fall,5.56
Fall,2.56
Fall,2.56
Fall,2.78
Fall,5.28
Fall,6.28
Fall,7.56
Fall,6.22
Fall,3.28
Fall,2.83
Fall,5.39
Fall,5.72
Fall,3.61
Fall,-1.67
Fall,-2.22
Fall,-2.17
Fall,-1.17
Fall,-1.22
Fall,-2.89
Fall,-3.22
Fall,-2.11
Fall,1.22
Fall,3.28
Fall,2.67
Fall,1.56
Fall,2.17
Fall,2.06
Fall,5.72
Fall,3.67
Fall,2.28
Fall,-0.11
Fall,-0.39
Fall,0.00
Fall,0.06
Fall,0.78
Fall,3.11
Fall,4.78
Fall,3.00
Fall,4.39
Fall,4.94
Fall,4.61
Fall,5.00
Fall,4.28
Fall,3.78
Fall,3.56
Winter,3.33
Winter,7.39
Winter,7.33
Winter,4.17
Winter,-1.33
Winter,-4.94
Winter,-5.78
Winter,-7.06
Winter,-4.28
Winter,-4.56
Winter,-6.33
Winter,-8.61
Winter,-7.89
Winter,-16.67
Winter,-23.61
Winter,-23.78
Winter,-21.28
Winter,-19.78
Winter,-15.94
Winter,-13.78
Winter,-10.39
Winter,-14.67
Winter,-5.39
Winter,-0.89
Winter,-2.33
Winter,1.39
Winter,0.72
Winter,-3.11
Winter,-5.17
Winter,-8.94
Winter,-8.11
Winter,-11.56
Winter,-13.06
Winter,-17.94
Winter,-17.17
Winter,-14.06
Winter,-15.39
Winter,-11.67
Winter,-7.06
Winter,-9.89
Winter,-16.94
Winter,-16.78
Winter,-14.33
Winter,-10.67
Winter,-9.89
Winter,-9.83
Winter,-10.72
Winter,-16.39
Winter,-19.83
Winter,-18.94
Winter,-16.78
Winter,-15.11
Winter,-17.33
Winter,-17.22
Winter,-20.11
Winter,-18.22
Winter,-22.17
Winter,-22.11
Winter,-19.06
Winter,-15.39
Winter,-13.06
Winter,-10.72
Winter,-2.94
Winter,-3.94
Winter,-3.83
Winter,-8.22
Winter,-13.22
Winter,-13.50
Winter,-13.06
Winter,-15.11
Winter,-10.61
Winter,-11.94
Winter,-11.61
Winter,-12.61
Winter,-12.33
Winter,-10.94
Winter,-9.22
Winter,-10.17
Winter,-13.28
Winter,-10.44
Winter,-6.61
Winter,-9.11
Winter,-13.11
Winter,-11.39
Winter,-7.11
Winter,-0.50
Winter,-0.72
Winter,-0.39
Winter,-0.72
Winter,-3.44
Spring,-1.61
Spring,1.06
Spring,-0.50
Spring,-2.11
Spring,-5.22
Spring,-7.44
Spring,-7.78
Spring,-10.06
Spring,-6.50
Spring,-3.50
Spring,0.72
Spring,-1.44
Spring,-2.78
Spring,-4.83
Spring,-7.39
Spring,-10.06
Spring,-10.39
Spring,-8.06
Spring,-3.11
Spring,2.89
Spring,3.83
Spring,2.72
Spring,-1.22
Spring,-0.28
Spring,-1.89
Spring,1.33
Spring,5.56
Spring,4.78
Spring,3.39
Spring,6.78
Spring,6.22
Spring,7.28
Spring,7.94
Spring,7.11
Spring,7.39
Spring,6.83
Spring,8.89
Spring,10.72
Spring,10.78
Spring,8.11
Spring,7.78
Spring,8.89
Spring,6.67
Spring,6.17
Spring,8.44
Spring,8.00
Spring,10.67
Spring,8.61
Spring,7.56
Spring,12.06
Spring,10.28
Spring,10.39
Spring,9.06
Spring,4.61
Spring,6.61
Spring,2.56
Spring,3.61
Spring,7.78
Spring,8.33
Spring,8.17
Spring,10.78
Spring,16.06
Spring,17.28
Spring,15.17
Spring,17.28
Spring,18.89
Spring,10.61
Spring,15.89
Spring,19.44
Spring,20.89
Spring,17.78
Spring,19.94
Spring,20.61
Spring,20.11
Spring,17.44
Spring,18.56
Spring,17.22
Spring,18.67
Spring,16.78
Spring,14.17
Spring,17.78
Spring,18.17
Spring,17.22
Spring,18.06
Spring,16.33
Spring,12.56
Spring,9.11
Spring,9.61
Spring,12.83
Spring,15.94
Spring,15.83
Spring,17.78
Summer,16.56
Summer,19.11
Summer,21.44
Summer,19.22
Summer,13.50
Summer,14.61
Summer,16.06
Summer,18.06
Summer,15.72
Summer,15.06
Summer,15.44
Summer,23.83
Summer,20.00
Summer,14.78
Summer,13.61
Summer,13.61
Summer,10.94
Summer,13.39
Summer,16.67
Summer,19.22
Summer,21.06
Summer,23.39
Summer,24.11
Summer,24.44
Summer,26.28
Summer,25.61
Summer,24.22
Summer,19.56
Summer,20.56
Summer,20.56
Summer,20.67
Summer,23.06
Summer,22.00
Summer,22.39
Summer,22.89
Summer,23.61
Summer,22.56
Summer,22.67
Summer,26.17
Summer,24.78
Summer,25.33
Summer,25.67
Summer,25.44
Summer,25.28
Summer,27.56
Summer,28.33
Summer,28.78
Summer,26.61
Summer,26.28
Summer,26.44
Summer,26.83
Summer,28.44
Summer,29.17
Summer,28.67
Summer,29.11
Summer,27.94
Summer,28.89
Summer,30.56
Summer,28.83
Summer,25.39
Summer,26.56
Summer,26.22
Summer,29.50
Summer,29.61
Summer,30.72
Summer,30.22
Summer,30.61
Summer,29.39
Summer,29.72
Summer,29.28
Summer,27.56
Summer,27.22
Summer,26.28
Summer,23.56
Summer,25.78
Summer,24.50
Summer,24.11
Summer,23.28
Summer,25.28
Summer,19.22
Summer,12.22
Summer,13.56
Summer,16.28
Summer,18.61
Summer,16.67
Summer,19.44
Summer,14.56
Summer,14.56
Summer,12.44
Summer,10.83
Summer,9.06
Summer,10.06
Fall,8.78
Fall,16.44
Fall,11.78
Fall,10.44
Fall,10.94
Fall,10.39
Fall,9.78
Fall,10.28
Fall,12.83
Fall,14.17
Fall,14.28
Fall,13.83
Fall,12.67
Fall,13.39
Fall,16.56
Fall,16.44
Fall,13.67
Fall,11.56
Fall,11.44
Fall,10.83
Fall,10.89
Fall,8.83
Fall,8.89
Fall,11.22
Fall,11.89
Fall,12.78
Fall,14.33
Fall,12.28
Fall,5.56
Fall,4.61
Fall,6.44
Fall,6.00
Fall,5.00
Fall,3.61
Fall,3.61
Fall,5.11
Fall,6.39
Fall,6.61
Fall,6.33
Fall,6.06
Fall,3.94
Fall,2.33
Fall,0.94
Fall,2.39
Fall,1.83
Fall,1.17
Fall,0.06
Fall,0.33
Fall,0.78
Fall,2.50
Fall,3.72
Fall,3.11
Fall,4.22
Fall,5.33
Fall,6.06
Fall,7.00
Fall,2.39
Fall,0.06
Fall,0.83
Fall,4.78
Fall,4.11
Fall,4.28
Fall,6.39
Fall,7.06
Fall,6.44
Fall,3.22
Fall,2.11
Fall,0.89
Fall,1.78
Fall,9.72
Fall,12.00
Fall,9.28
Fall,6.11
Fall,6.72
Fall,5.33
Fall,8.67
Fall,7.94
Fall,3.28
Fall,0.78
Fall,3.11
Fall,1.94
Fall,-0.72
Fall,-2.72
Fall,-1.61
Fall,2.44
Fall,2.78
Fall,0.17
Fall,-2.11
Fall,-9.72
Fall,-14.78
Fall,-16.28
Winter,-21.22
Winter,-18.17
Winter,-12.67
Winter,-5.00
Winter,-9.39
Winter,-10.72
Winter,-5.22
Winter,-4.22
Winter,-1.72
Winter,-1.61
Winter,-8.00
Winter,-8.89
Winter,-3.78
Winter,-8.11
Winter,-10.50
Winter,-11.72
Winter,-10.94
Winter,-10.78
Winter,-5.67
Winter,-7.67
Winter,-4.39
Winter,-6.89
Winter,-6.72
Winter,-7.11
Winter,-3.06
Winter,-2.28
Winter,-5.00
Winter,-5.22
Winter,-6.61
Winter,-8.83
Winter,-11.00
Winter,-7.28
Winter,-3.67
Winter,-8.56
Winter,-10.94
Winter,-10.22
Winter,-8.61
Winter,-10.94
Winter,-7.39
Winter,-2.72
Winter,-0.44
Winter,-1.78
Winter,-2.56
Winter,-3.56
Winter,-2.56
Winter,-6.28
Winter,-11.94
Winter,-16.50
Winter,-15.22
Winter,-15.11
Winter,-12.06
Winter,-12.39
Winter,-9.61
Winter,-8.83
Winter,-7.44
Winter,-10.67
Winter,-12.44
Winter,-13.00
Winter,-10.72
Winter,-5.39
Winter,-4.11
Winter,-7.50
Winter,-7.56
Winter,-3.17
Winter,-1.06
Winter,-1.06
Winter,-0.83
Winter,-2.11
Winter,-2.39
Winter,-3.22
Winter,-3.06
Winter,-11.78
Winter,-13.17
Winter,-12.89
Winter,-14.78
Winter,-14.17
Winter,-19.28
Winter,-17.94
Winter,-20.39
Winter,-21.44
Winter,-19.50
Winter,-12.94
Winter,-15.72
Winter,-18.00
Winter,-15.94
Winter,-15.61
Winter,-14.94
Winter,-14.89
Winter,-12.44
Winter,-11.89
Spring,-10.61
Spring,-8.39
Spring,-4.28
Spring,-2.06
Spring,-2.17
Spring,-4.56
Spring,-6.72
Spring,-6.22
Spring,-1.06
Spring,-3.33
Spring,-6.78
Spring,-3.61
Spring,-0.17
Spring,3.56
Spring,0.94
Spring,-2.11
Spring,-1.89
Spring,0.17
Spring,-0.78
Spring,-1.06
Spring,-1.06
Spring,-0.39
Spring,1.00
Spring,-2.11
Spring,-5.44
Spring,-5.94
Spring,-4.89
Spring,-1.33
Spring,-0.89
Spring,-0.78
Spring,-1.83
Spring,-1.17
Spring,3.67
Spring,7.28
Spring,5.28
Spring,4.44
Spring,4.67
Spring,3.78
Spring,2.56
Spring,0.61
Spring,1.56
Spring,0.78
Spring,0.06
Spring,1.78
Spring,1.67
Spring,3.61
Spring,4.50
Spring,5.22
Spring,6.67
Spring,3.11
Spring,2.83
Spring,5.83
Spring,9.89
Spring,10.44
Spring,11.72
Spring,12.94
Spring,13.44
Spring,14.39
Spring,14.78
Spring,12.83
Spring,12.17
Spring,7.89
Spring,8.39
Spring,14.44
Spring,16.11
Spring,15.89
Spring,13.28
Spring,15.56
Spring,15.17
Spring,13.56
Spring,14.28
Spring,14.00
Spring,13.78
Spring,11.44
Spring,7.39
Spring,8.89
Spring,10.33
Spring,9.39
Spring,13.44
Spring,14.00
Spring,16.94
Spring,18.83
Spring,19.11
Spring,19.06
Spring,15.67
Spring,16.28
Spring,11.11
Spring,14.06
Spring,17.89
Spring,21.44
Spring,20.61
Spring,19.94
Summer,21.11
Summer,23.00
Summer,20.56
Summer,16.00
Summer,19.06
Summer,17.67
Summer,16.72
Summer,17.67
Summer,18.22
Summer,18.83
Summer,20.44
Summer,18.83
Summer,19.11
Summer,16.00
Summer,16.72
Summer,17.89
Summer,15.78
Summer,17.83
Summer,17.83
Summer,18.83
Summer,16.00
Summer,17.17
Summer,18.67
Summer,19.56
Summer,19.56
Summer,20.56
Summer,23.94
Summer,23.78
Summer,23.61
Summer,25.67
Summer,24.94
Summer,21.56
Summer,22.33
Summer,23.61
Summer,19.94
Summer,20.33
Summer,20.39
Summer,20.72
Summer,19.56
Summer,21.17
Summer,22.94
Summer,23.44
Summer,21.56
Summer,22.11
Summer,24.06
Summer,25.78
Summer,20.11
Summer,22.39
Summer,23.28
Summer,23.44
Summer,22.44
Summer,24.17
Summer,24.61
Summer,24.28
Summer,26.11
Summer,26.50
Summer,27.89
Summer,26.00
Summer,22.72
Summer,23.22
Summer,21.72
Summer,19.39
Summer,13.50
Summer,15.17
Summer,16.89
Summer,17.89
Summer,19.44
Summer,18.61
Summer,21.44
Summer,22.39
Summer,15.06
Summer,13.94
Summer,17.28
Summer,22.11
Summer,24.72
Summer,25.72
Summer,25.11
Summer,23.61
Summer,19.06
Summer,17.78
Summer,16.61
Summer,15.28
Summer,15.78
Summer,16.89
Summer,15.44
Summer,16.44
Summer,16.72
Summer,19.11
Summer,18.89
Summer,19.56
Summer,21.33
Summer,18.22
Fall,15.61
Fall,14.83
Fall,12.78
Fall,11.61
Fall,11.56
Fall,12.44
Fall,13.39
Fall,12.22
Fall,11.61
Fall,11.94
Fall,12.33
Fall,12.17
Fall,11.44
Fall,15.06
Fall,13.28
Fall,10.78
Fall,10.67
Fall,11.44
Fall,10.44
Fall,13.83
Fall,12.44
Fall,11.39
Fall,11.61
Fall,8.56
Fall,8.50
Fall,9.22
Fall,9.78
Fall,10.39
Fall,7.78
Fall,9.22
Fall,9.44
Fall,5.50
Fall,6.44
Fall,9.28
Fall,10.94
Fall,9.61
Fall,12.83
Fall,15.67
Fall,9.50
Fall,7.78
Fall,7.11
Fall,6.61
Fall,4.78
Fall,3.22
Fall,1.72
Fall,1.83
Fall,3.39
Fall,3.33
Fall,3.22
Fall,6.94
Fall,5.00
Fall,3.33
Fall,5.06
Fall,2.00
Fall,2.61
Fall,4.44
Fall,3.00
Fall,1.39
Fall,2.28
Fall,5.06
Fall,6.78
Fall,6.89
Fall,5.33
Fall,5.72
Fall,4.56
Fall,-1.61
Fall,-7.44
Fall,-4.28
Fall,0.72
Fall,0.78
Fall,0.17
Fall,0.00
Fall,0.00
Fall,-0.39
Fall,-0.94
Fall,-2.06
Fall,-3.22
Fall,1.50
Fall,0.78
Fall,1.28
Fall,-2.89
Fall,-6.56
Fall,-4.94
Fall,-7.44
Fall,-3.28
Fall,-0.33
Fall,0.50
Fall,1.44
Fall,2.56
Fall,0.72
Fall,-1.72
Winter,-3.00
Winter,-2.06
Winter,0.56
Winter,1.50
Winter,4.72
Winter,2.06
Winter,-1.78
Winter,-2.00
Winter,-1.78
Winter,-0.61
Winter,-0.56
Winter,-0.72
Winter,-0.72
Winter,0.39
Winter,1.44
Winter,1.50
Winter,0.33
Winter,-2.11
Winter,0.50
Winter,-2.67
Winter,-3.22
Winter,-2.67
Winter,-5.28
Winter,-5.33
Winter,-6.89
Winter,-0.89
Winter,2.56
Winter,-0.11
Winter,-3.17
Winter,0.50
Winter,-0.06
Winter,-1.11
Winter,-2.39
Winter,-3.17
Winter,-0.83
Winter,0.56
Winter,1.06
Winter,0.61
Winter,-1.44
Winter,-2.78
Winter,-2.61
Winter,-3.00
Winter,-3.28
Winter,-0.72
Winter,-3.06
Winter,-4.11
Winter,-6.22
Winter,-7.44
Winter,-7.50
Winter,-10.06
Winter,-10.61
Winter,-10.72
Winter,-14.78
Winter,-14.78
Winter,-16.06
Winter,-14.61
Winter,-14.28
Winter,-14.78
Winter,-14.17
Winter,-14.22
Winter,-16.50
Winter,-18.28
Winter,-22.33
Winter,-18.50
Winter,-21.44
Winter,-19.06
Winter,-12.61
Winter,-14.94
Winter,-17.50
Winter,-16.78
Winter,-17.50
Winter,-16.50
Winter,-17.28
Winter,-23.89
Winter,-24.22
Winter,-15.44
Winter,-8.28
Winter,-10.28
Winter,-11.33
Winter,-13.33
Winter,-13.44
Winter,-11.06
Winter,-6.44
Winter,-3.56
Winter,-1.56
Winter,-0.33
Winter,-2.11
Winter,-1.83
Winter,-3.00
Winter,-4.67
Winter,-4.89
Spring,-4.44
Spring,-4.78
Spring,-5.94
Spring,-3.28
Spring,-6.61
Spring,-9.11
Spring,-9.94
Spring,-11.28
Spring,-9.72
Spring,-6.00
Spring,-4.78
Spring,-2.56
Spring,-0.44
Spring,-2.56
Spring,-7.94
Spring,-8.06
Spring,-0.44
Spring,1.11
Spring,1.44
Spring,-0.28
Spring,-0.44
Spring,1.11
Spring,-1.56
Spring,-5.39
Spring,-3.94
Spring,-3.94
Spring,-3.56
Spring,-3.00
Spring,-0.06
Spring,0.33
Spring,-0.44
Spring,0.22
Spring,-1.28
Spring,-0.78
Spring,0.44
Spring,-0.89
Spring,-0.50
Spring,0.33
Spring,2.56
Spring,1.94
Spring,1.72
Spring,2.44
Spring,3.11
Spring,2.94
Spring,6.11
Spring,8.61
Spring,12.11
Spring,12.67
Spring,6.94
Spring,8.06
Spring,10.89
Spring,13.56
Spring,14.06
Spring,12.89
Spring,14.06
Spring,15.11
Spring,15.56
Spring,15.00
Spring,19.00
Spring,16.72
Spring,9.28
Spring,10.56
Spring,8.11
Spring,11.78
Spring,10.67
Spring,15.06
Spring,16.50
Spring,16.06
Spring,15.22
Spring,12.17
Spring,11.00
Spring,16.11
Spring,19.06
Spring,11.06
Spring,9.61
Spring,13.56
Spring,20.11
Spring,18.72
Spring,16.61
Spring,17.06
Spring,20.33
Spring,21.50
Spring,21.94
Spring,15.11
Spring,11.11
Spring,11.94
Spring,13.78
Spring,15.89
Spring,13.72
Spring,16.06
Spring,17.11
Spring,9.94
Summer,11.17
Summer,12.72
Summer,8.11
Summer,10.67
Summer,14.61
Summer,16.94
Summer,15.22
Summer,15.33
Summer,15.94
Summer,16.33
Summer,18.39
Summer,20.11
Summer,16.28
Summer,17.11
Summer,18.94
Summer,18.28
Summer,20.00
Summer,18.72
Summer,19.39
Summer,19.06
Summer,19.00
Summer,19.78
Summer,19.06
Summer,15.94
Summer,18.11
Summer,19.50
Summer,15.00
Summer,14.83
Summer,14.39
Summer,15.94
Summer,18.33
Summer,21.06
Summer,21.56
Summer,22.28
Summer,23.33
Summer,23.56
Summer,21.78
Summer,21.83
Summer,23.56
Summer,22.61
Summer,22.39
Summer,24.28
Summer,19.89
Summer,18.78
Summer,19.39
Summer,19.22
Summer,16.94
Summer,15.44
Summer,13.89
Summer,15.50
Summer,16.44
Summer,17.22
Summer,18.44
Summer,19.94
Summer,22.33
Summer,23.22
Summer,22.61
Summer,21.44
Summer,22.67
Summer,23.33
Summer,24.22
Summer,24.94
Summer,21.22
Summer,22.06
Summer,22.22
Summer,22.78
Summer,22.94
Summer,25.67
Summer,20.39
Summer,18.94
Summer,17.78
Summer,16.56
Summer,17.06
Summer,18.67
Summer,15.72
Summer,19.67
Summer,17.72
Summer,17.89
Summer,16.78
Summer,18.61
Summer,14.56
Summer,10.17
Summer,12.78
Summer,15.39
Summer,14.89
Summer,16.06
Summer,16.17
Summer,15.50
Summer,14.72
Summer,14.22
Summer,12.22
Summer,10.50
Fall,9.44
Fall,8.06
Fall,13.44
Fall,13.39
Fall,14.28
Fall,14.94
Fall,10.33
Fall,11.39
Fall,8.61
Fall,8.94
Fall,11.28
Fall,16.28
Fall,15.94
Fall,16.00
Fall,14.61
Fall,12.00
Fall,11.94
Fall,13.22
Fall,14.17
Fall,14.72
Fall,13.50
Fall,13.44
Fall,11.72
Fall,8.67
Fall,10.06
Fall,10.06
Fall,11.44
Fall,16.78
Fall,10.78
Fall,9.72
Fall,9.61
Fall,9.94
Fall,11.17
Fall,13.78
Fall,11.44
Fall,8.06
Fall,8.39
Fall,5.00
Fall,5.06
Fall,4.67
Fall,5.83
Fall,4.33
Fall,5.22
Fall,3.89
Fall,6.67
Fall,7.94
Fall,11.22
Fall,11.67
Fall,9.72
Fall,10.67
Fall,9.94
Fall,5.67
Fall,0.06
Fall,-0.39
Fall,1.94
Fall,0.83
Fall,0.83
Fall,2.39
Fall,-0.44
Fall,-1.11
Fall,-0.11
Fall,-1.28
Fall,0.89
Fall,2.94
Fall,7.78
Fall,7.11
Fall,7.22
Fall,3.28
Fall,1.11
Fall,1.89
Fall,-2.39
Fall,-2.22
Fall,2.44
Fall,3.61
Fall,1.83
Fall,4.28
Fall,3.78
Fall,3.33
Fall,0.78
Fall,-0.89
Fall,1.06
Fall,1.39
Fall,2.33
Fall,0.00
Fall,-4.17
Fall,-5.67
Fall,-2.39
Fall,-0.44
Fall,-1.72
Fall,-3.50
Fall,-1.22
Winter,1.89
Winter,-1.61
Winter,-4.56
Winter,-2.94
Winter,-4.67
Winter,-4.06
Winter,-5.33
Winter,-4.89
Winter,-5.94
Winter,-4.22
Winter,-3.89
Winter,-11.39
Winter,-7.78
Winter,-12.06
Winter,-16.17
Winter,-16.44
Winter,-16.61
Winter,-18.11
Winter,-18.78
Winter,-18.11
Winter,-17.06
Winter,-14.61
Winter,-19.44
Winter,-21.94
Winter,-13.17
Winter,-1.89
Winter,-0.11
Winter,0.17
Winter,-2.94
Winter,-7.72
Winter,-7.83
Winter,-2.06
Winter,-1.56
Winter,-2.28
Winter,-0.22
Winter,-1.72
Winter,-4.72
Winter,-5.44
Winter,-7.94
Winter,-10.67
Winter,-12.61
Winter,-13.50
Winter,-10.94
Winter,-11.83
Winter,-8.67
Winter,-8.89
Winter,-8.56
Winter,-9.17
Winter,-11.94
Winter,-13.11
Winter,-13.83
Winter,-12.94
Winter,-14.44
Winter,-13.78
Winter,-10.33
Winter,-12.11
Winter,-14.94
Winter,-15.06
Winter,-12.44
Winter,-7.78
Winter,-5.00
Winter,-3.28
Winter,-2.33
Winter,-0.61
Winter,0.00
Winter,-1.89
Winter,-4.50
Winter,-0.22
Winter,-1.44
Winter,-2.28
Winter,-1.33
Winter,0.22
Winter,0.33
Winter,-0.33
Winter,-3.11
Winter,-4.39
Winter,-6.33
Winter,-7.94
Winter,-7.11
Winter,-8.56
Winter,-11.44
Winter,-10.89
Winter,-9.78
Winter,-10.89
Winter,-8.61
Winter,-5.22
Winter,-2.39
Winter,-1.72
Winter,-0.44
Winter,1.17
Spring,-0.33
Spring,-9.56
Spring,-12.28
Spring,-9.61
Spring,-13.11
Spring,-6.39
Spring,-2.11
Spring,-9.00
Spring,-10.11
Spring,-10.11
Spring,-9.83
Spring,-8.61
Spring,-8.22
Spring,-4.06
Spring,-0.56
Spring,0.72
Spring,-6.67
Spring,-6.83
Spring,-7.67
Spring,-6.50
Spring,-7.78
Spring,-11.28
Spring,-10.44
Spring,-9.11
Spring,-8.39
Spring,-6.89
Spring,-7.94
Spring,-4.50
Spring,-2.44
Spring,-3.17
Spring,-0.28
Spring,1.61
Spring,3.00
Spring,0.67
Spring,1.39
Spring,2.28
Spring,1.39
Spring,-0.17
Spring,0.78
Spring,2.00
Spring,2.61
Spring,2.89
Spring,3.17
Spring,4.17
Spring,6.39
Spring,9.50
Spring,10.44
Spring,11.06
Spring,11.89
Spring,14.44
Spring,9.72
Spring,5.67
Spring,4.22
Spring,5.61
Spring,5.28
Spring,4.22
Spring,7.89
Spring,10.28
Spring,6.22
Spring,7.89
Spring,9.56
Spring,9.89
Spring,11.22
Spring,12.28
Spring,9.72
Spring,10.56
Spring,9.44
Spring,11.94
Spring,16.89
Spring,18.44
Spring,21.00
Spring,20.89
Spring,21.39
Spring,20.94
Spring,22.22
Spring,19.50
Spring,22.44
Spring,21.72
Spring,19.39
Spring,18.89
Spring,19.11
Spring,14.22
Spring,12.50
Spring,14.22
Spring,17.28
Spring,17.72
Spring,15.61
Spring,15.56
Spring,17.11
Spring,16.67
Spring,17.61
Spring,19.67
Summer,20.39
Summer,17.83
